radio, mcc, net, area, cell, unit, lon, lat, range, samples, changeable, created, updated, averageSignal
LTE,238,6,50303,55565885,-1,9.7123,55.5415,1000,19,1,1645858833,1738275995,0
LTE,238,6,50303,55565886,-1,9.6756,55.5391,1631,50,1,1632888467,1727023989,0
LTE,238,6,50303,55565934,-1,9.7025,55.5546,1854,42,1,1646391557,1725465310,0
LTE,238,6,50303,55565935,-1,9.7164,55.5434,1251,22,1,1632887315,1738423574,0
LTE,238,6,50303,55565936,-1,9.6833,55.5382,1271,50,1,1632888411,1738423574,0
LTE,238,6,50303,55566110,-1,9.7167,55.5325,887,28,1,1645860467,1738423563,0
LTE,238,6,50303,55566111,-1,9.7423,55.5204,1232,50,1,1645700136,1738423563,0
LTE,238,6,50303,55566112,-1,9.7051,55.5304,1000,20,1,1647758314,1732975623,0
LTE,238,6,50303,55566130,-1,9.717,55.535,1000,21,1,1632888055,1727372085,0
LTE,238,6,50303,55566131,-1,9.7411,55.5206,2320,116,1,1646392964,1720777765,0
LTE,238,6,50303,55566132,-1,9.7036,55.5318,1000,40,1,1645857991,1696780216,0
LTE,238,6,50303,55566140,-1,9.7181,55.5338,1124,36,1,1632888035,1738423574,0
LTE,238,6,50303,55566141,-1,9.7318,55.524,1099,44,1,1645699468,1738423574,0
LTE,238,6,50303,55566190,-1,9.713,55.5364,1000,21,1,1632887345,1738423574,0
LTE,238,6,50303,55566191,-1,9.738,55.5214,1000,21,1,1645699248,1738275995,0
LTE,238,6,50303,55566192,-1,9.7041,55.5318,2089,50,1,1645857814,1727023997,0
LTE,238,6,50303,55566368,-1,9.7584,55.5788,782,50,1,1635208711,1738322524,0
LTE,238,6,50303,55566388,-1,9.7602,55.5769,969,50,1,1632875684,1738101002,0
LTE,238,6,50303,55566396,-1,9.7614,55.5914,1337,44,1,1634089876,1738322523,0
LTE,238,6,50303,55566398,-1,9.7623,55.5782,956,34,1,1634089923,1738322524,0
LTE,238,6,50303,55566446,-1,9.7594,55.5889,1174,112,1,1648616520,1712918227,0
LTE,238,6,50303,55566447,-1,9.768,55.5722,1000,10,1,1695020191,1738322524,0
LTE,238,6,50303,55566448,-1,9.7605,55.5788,1205,26,1,1632875723,1738322524,0
LTE,238,6,50303,55571230,-1,9.6406,55.5511,4383,22,1,1632888547,1738275996,0
LTE,238,6,50303,55571231,-1,9.648,55.5393,1720,73,1,1632888535,1725465311,0
LTE,238,6,50303,55571232,-1,9.6226,55.5403,5289,48,1,1647758414,1725465311,0
LTE,238,6,50303,55571250,-1,9.6401,55.5494,1047,50,1,1645860642,1738423563,0
LTE,238,6,50303,55571251,-1,9.6541,55.5406,1460,107,1,1645857660,1700864344,0
LTE,238,6,50303,55571260,-1,9.6378,55.5514,1000,23,1,1661122658,1734455285,0
LTE,238,6,50303,55571261,-1,9.6603,55.5408,1000,22,1,1648271203,1734455285,0
LTE,238,6,50303,55571262,-1,9.6161,55.5411,1249,31,1,1664512830,1725465311,0
LTE,238,6,50303,55571310,-1,9.6385,55.552,3686,40,1,1646578893,1734373864,0
LTE,238,6,50303,55571311,-1,9.6586,55.5403,518,28,1,1645857617,1738423574,0
LTE,238,6,50303,55571312,-1,9.6158,55.5409,1847,26,1,1647758434,1734455286,0
LTE,238,6,50303,55571486,-1,9.5813,55.6122,1174,26,1,1636683156,1734798962,0
LTE,238,6,50303,55571487,-1,9.5883,55.598,638,36,1,1636683181,1738423563,0
LTE,238,6,50303,55571488,-1,9.5385,55.591,1000,1,1,1704960465,1704960465,0
LTE,238,6,50303,55571506,-1,9.5821,55.6102,1569,119,1,1632888765,1709063051,0
LTE,238,6,50303,55571516,-1,9.5834,55.6081,1288,43,1,1632961912,1734798962,0
LTE,238,6,50303,55571517,-1,9.5878,55.599,766,26,1,1632961962,1738423575,0
LTE,238,6,50303,55571518,-1,9.5435,55.5918,3130,35,1,1667302231,1711276685,0
LTE,238,6,50303,55571566,-1,9.5869,55.6293,4400,30,1,1633240780,1739549346,0
LTE,238,6,50303,55571567,-1,9.5891,55.5954,1256,33,1,1632961992,1739549346,0
LTE,238,6,50303,55571568,-1,9.5707,55.5779,1362,32,1,1632962002,1734798962,0
LTE,238,6,50303,55571744,-1,9.6518,55.6429,3062,39,1,1649752079,1708448403,0
LTE,238,6,50303,55571762,-1,9.6317,55.7089,1000,3,1,1719399517,1719432303,0
LTE,238,6,50303,55571764,-1,9.6605,55.6435,2684,50,1,1650974942,1738517342,0
LTE,238,6,50303,55571772,-1,9.6747,55.6685,1000,11,1,1724480131,1724528822,0
LTE,238,6,50303,55571774,-1,9.6615,55.6436,2655,26,1,1635208064,1738101002,0
LTE,238,6,50303,55571822,-1,9.6288,55.6614,8300,21,1,1634021596,1738517342,0
LTE,238,6,50303,55571823,-1,9.7181,55.6247,3474,50,1,1635663271,1738322523,0
LTE,238,6,50303,55571824,-1,9.6421,55.6386,2078,50,1,1634108587,1738876503,0
LTE,238,6,50303,55596063,-1,9.5749,55.62,1095,47,1,1640496617,1734798962,0
LTE,238,6,50303,55596064,-1,9.5611,55.643,1837,50,1,1645861006,1739549346,0
LTE,238,6,50303,55596083,-1,9.5702,55.6253,1509,43,1,1633566388,1738423575,0
LTE,238,6,50303,55596084,-1,9.5613,55.6428,1826,50,1,1633566375,1738423575,0
LTE,238,6,50303,55596092,-1,9.6231,55.6351,1080,9,1,1662459635,1700767462,0
LTE,238,6,50303,55596093,-1,9.5694,55.6263,1955,29,1,1635123306,1738423562,0
LTE,238,6,50303,55596094,-1,9.5613,55.6411,778,32,1,1633581040,1738275996,0
LTE,238,6,50303,55596142,-1,9.6011,55.651,1457,26,1,1635207850,1738876502,0
LTE,238,6,50303,55596143,-1,9.5698,55.6259,1588,47,1,1633580956,1739549346,0
LTE,238,6,50303,55596144,-1,9.5611,55.6491,1356,44,1,1633566310,1739549347,0
LTE,238,6,50303,55598366,-1,9.6144,55.5756,1065,30,1,1663303380,1732975624,0
LTE,238,6,50303,55598367,-1,9.6266,55.5597,1455,50,1,1663303400,1738275996,0
LTE,238,6,50303,55598396,-1,9.6123,55.58,1092,33,1,1663541552,1738275996,0
LTE,238,6,50303,55598397,-1,9.6223,55.5629,1015,23,1,1663541572,1732975624,0
LTE,238,6,50303,55598446,-1,9.6131,55.5781,1055,38,1,1662374265,1738423574,0
LTE,238,6,50303,55598447,-1,9.6206,55.5641,967,31,1,1662374205,1738423574,0
LTE,238,6,50303,55602719,-1,9.7552,55.5938,1000,102,1,1635820409,1725648255,0
LTE,238,6,50303,55602720,-1,9.7575,55.5993,1000,59,1,1637135437,1725648255,0
LTE,238,6,50303,55602739,-1,9.7549,55.5917,805,50,1,1635820399,1738322524,0
LTE,238,6,50303,55602740,-1,9.7577,55.6004,657,50,1,1635208442,1738322524,0
LTE,238,6,50303,55602748,-1,9.7674,55.59,1000,11,1,1634089864,1738322524,0
LTE,238,6,50303,55602749,-1,9.7555,55.5901,762,50,1,1638777344,1738322523,0
LTE,238,6,50303,55602750,-1,9.7578,55.6006,1034,50,1,1635820369,1738322523,0
LTE,238,6,50303,55602798,-1,9.7675,55.5907,1000,39,1,1634089836,1712918227,0
LTE,238,6,50303,55602799,-1,9.7568,55.5926,1000,21,1,1634108201,1738322523,0
LTE,238,6,50303,55602800,-1,9.758,55.5986,1000,21,1,1634089756,1738322523,0
LTE,238,6,50303,55603230,-1,9.7549,55.5796,530,50,1,1661214571,1738322524,0
LTE,238,6,50303,55603231,-1,9.7503,55.577,1000,4,1,1702105619,1702147803,0
LTE,238,6,50303,55603232,-1,9.7468,55.5776,1000,14,1,1702105629,1702147803,0
LTE,238,6,50303,55603250,-1,9.7556,55.5808,697,50,1,1660092707,1738322524,0
LTE,238,6,50303,55603251,-1,9.7602,55.5727,500,50,1,1660092837,1738101002,0
LTE,238,6,50303,55603252,-1,9.735,55.5573,1572,15,1,1693804714,1738101003,0
LTE,238,6,50303,55603260,-1,9.756,55.5833,1631,22,1,1661479057,1727790786,0
LTE,238,6,50303,55603261,-1,9.7608,55.5736,1000,62,1,1661214671,1715853427,0
LTE,238,6,50303,55603262,-1,9.731,55.5598,2275,7,1,1675664737,1738101003,0
LTE,238,6,50303,55603310,-1,9.7552,55.5806,1000,21,1,1660115788,1738101002,0
LTE,238,6,50303,55603311,-1,9.758,55.5742,532,50,1,1661214721,1738101002,0
LTE,238,6,50303,55603312,-1,9.7327,55.5586,2381,24,1,1661500170,1738275995,0
LTE,238,6,50303,55609630,-1,9.7376,55.5709,500,30,1,1649734398,1726841525,0
LTE,238,6,50303,55609631,-1,9.7296,55.5693,1000,8,1,1726809939,1726841525,0
LTE,238,6,50303,55609632,-1,9.7224,55.5692,1000,6,1,1726809919,1734455285,0
LTE,238,6,50303,55609650,-1,9.7381,55.5705,1000,14,1,1649734848,1726841525,0
LTE,238,6,50303,55609652,-1,9.719,55.5696,1000,1,1,1700710304,1700710304,0
LTE,238,6,50303,55609660,-1,9.7347,55.5731,1076,20,1,1649734028,1726841525,0
LTE,238,6,50303,55609661,-1,9.7282,55.5695,1000,12,1,1649733988,1726841525,0
LTE,238,6,50303,55609662,-1,9.7243,55.5726,918,26,1,1649733938,1726841525,0
LTE,238,6,50303,55609710,-1,9.7384,55.5715,501,26,1,1649734368,1726841525,0
LTE,238,6,50303,55609711,-1,9.7248,55.5593,1331,26,1,1652757089,1738275995,0
LTE,238,6,50303,55609712,-1,9.7229,55.5706,1000,36,1,1652757199,1714671782,0
LTE,238,6,50303,55614012,-1,9.498,55.6135,3643,103,1,1647324641,1719171306,0
LTE,238,6,50303,55614013,-1,9.4972,55.5884,1712,131,1,1647324631,1705007463,0
LTE,238,6,50303,55614062,-1,9.4909,55.6249,6037,23,1,1633151767,1739265603,0
LTE,238,6,50303,55614063,-1,9.495,55.5937,1795,21,1,1635471681,1732119187,0
LTE,238,6,50303,55614064,-1,9.4432,55.6019,5777,50,1,1633152360,1728730871,0
LTE,238,6,50303,55614240,-1,9.487,55.5573,1000,54,1,1671197082,1726319112,0
LTE,238,6,50303,55614268,-1,9.4971,55.5685,792,50,1,1651827058,1732119187,0
LTE,238,6,50303,55614269,-1,9.4951,55.5544,1987,25,1,1659079573,1693214287,0
LTE,238,6,50303,55614318,-1,9.4998,55.5739,1629,50,1,1647324431,1732119187,0
LTE,238,6,50303,55614319,-1,9.5143,55.5453,2190,50,1,1646099730,1732119187,0
LTE,238,6,50303,55614320,-1,9.4453,55.5562,2850,30,1,1647324411,1734888242,0
LTE,238,6,50303,55620126,-1,9.6781,55.5643,1299,42,1,1734350756,1734455285,0
LTE,238,6,50303,55620127,-1,9.6452,55.5467,1000,22,1,1714641108,1738275996,0
LTE,238,6,50303,55620128,-1,9.5909,55.597,1000,6,1,1724833830,1724859969,0
LTE,238,6,50303,55620147,-1,9.6505,55.543,1000,16,1,1738379263,1738423563,0
LTE,238,6,50303,55620156,-1,9.6667,55.5598,1148,21,1,1714631024,1734455285,0
LTE,238,6,50303,55620157,-1,9.6503,55.5483,1000,21,1,1716100112,1734455285,0
LTE,238,6,50303,55620158,-1,9.6675,55.5707,1000,7,1,1714630994,1714671782,0
LTE,238,6,50303,55620206,-1,9.6841,55.5629,1241,25,1,1714631094,1734455285,0
LTE,238,6,50303,55620207,-1,9.6546,55.5422,1120,42,1,1720754845,1738423574,0
LTE,238,6,50303,55620208,-1,9.629,55.5844,3558,21,1,1714630734,1738423563,0
LTE,238,6,50303,55683614,-1,9.7638,55.5653,1000,8,1,1738300262,1738322524,0
LTE,238,6,50303,55683615,-1,9.7635,55.5626,1000,4,1,1738300242,1738322524,0
LTE,238,6,50303,55683616,-1,9.7571,55.5622,1000,20,1,1700723996,1738322524,0
LTE,238,6,50303,55683636,-1,9.7565,55.5621,1000,21,1,1694138314,1738322524,0
LTE,238,6,50303,55683646,-1,9.7573,55.562,1000,23,1,1694141173,1738322524,0
LTE,238,6,50303,55683694,-1,9.7627,55.5667,1000,9,1,1695020081,1704204662,0
LTE,238,6,50303,55683696,-1,9.7551,55.5624,1000,19,1,1694140581,1738322524,0
LTE,238,6,50303,55699999,-1,9.7441,55.5789,1000,3,1,1702105689,1702147803,0
LTE,238,6,50303,55700018,-1,9.6755,55.6187,1000,4,1,1704970999,1705007472,0
LTE,238,6,50303,55700019,-1,9.747,55.5874,1000,4,1,1700709395,1700767457,0
LTE,238,6,50303,55700028,-1,9.7333,55.6169,3251,21,1,1708392565,1709739543,0
LTE,238,6,50303,55700029,-1,9.7372,55.5857,1000,11,1,1726818526,1726841525,0
LTE,238,6,50303,55700030,-1,9.7303,55.5823,1000,9,1,1726818496,1726841525,0
LTE,238,6,50303,55700078,-1,9.7051,55.629,1275,21,1,1681863758,1738322525,0
LTE,238,6,50303,55700079,-1,9.7472,55.588,1312,50,1,1681864158,1727790786,0
LTE,238,6,50303,55700080,-1,9.6927,55.6086,4002,34,1,1685093826,1721168832,0
LTE,238,6,50303,55700336,-1,9.6742,55.6208,1000,9,1,1685094613,1733259962,0
LTE,238,6,50303,55701280,-1,9.6488,55.6599,1442,29,1,1669031704,1715853425,0
LTE,238,6,50303,55701300,-1,9.6318,55.648,1938,9,1,1660092167,1738876502,0
LTE,238,6,50303,55701309,-1,9.6686,55.6655,1000,9,1,1724480061,1724528822,0
LTE,238,6,50303,55701310,-1,9.6392,55.6529,2073,49,1,1662452171,1734373955,0
LTE,238,6,50303,55701358,-1,9.6625,55.6711,1000,18,1,1664794366,1724528822,0
LTE,238,6,50303,55701359,-1,9.6622,55.6662,1000,10,1,1724480001,1724528822,0
LTE,238,6,50303,55701360,-1,9.6397,55.6499,2430,33,1,1634108753,1738876503,0
LTE,238,6,50303,55732000,-1,9.7608,55.5783,1000,1,1,1738300542,1738300542,0
LTE,238,6,50303,55732019,-1,9.7525,55.571,1000,8,1,1738044989,1738101002,0
LTE,238,6,50303,55732020,-1,9.7608,55.5782,1000,1,1,1738300522,1738300522,0
LTE,238,6,50303,55732028,-1,9.7643,55.5724,1000,7,1,1738300392,1738322524,0
LTE,238,6,50303,55732029,-1,9.7606,55.5716,1000,11,1,1727764903,1738322524,0
LTE,238,6,50303,55732030,-1,9.7611,55.5759,1000,15,1,1727764953,1738322524,0
LTE,238,6,50303,55732078,-1,9.7676,55.5712,1000,12,1,1738288430,1738322524,0
LTE,238,6,50303,55814777,-1,9.7526,55.6105,1660,27,1,1634108314,1727372085,0
LTE,238,6,50303,55814778,-1,9.7065,55.6288,1000,22,1,1635663011,1727372086,0
LTE,238,6,50303,55815032,-1,9.6617,55.6301,1508,24,1,1667384385,1738876503,0
LTE,238,6,50303,55815033,-1,9.6618,55.5862,2503,50,1,1661848071,1734373955,0
LTE,238,6,50303,55815289,-1,9.59,55.5438,1248,29,1,1657019756,1734455286,0
LTE,238,6,50303,55815290,-1,9.5458,55.5459,1406,81,1,1657019856,1725648253,0
LTE,238,6,50303,55818360,-1,9.5733,55.5801,1169,26,1,1632961982,1737667322,0
LTE,238,6,50303,55818361,-1,9.5465,55.5565,1000,22,1,1635123556,1734974707,0
LTE,238,6,50303,55820920,-1,9.7594,55.5689,500,50,1,1650974332,1727372085,0
LTE,238,6,50303,55820921,-1,9.7591,55.5634,1119,32,1,1651022533,1738322524,0
LTE,238,6,50303,55820922,-1,9.7532,55.5659,1000,17,1,1652756859,1700767457,0
LTE,238,6,50303,55821176,-1,9.7496,55.563,1000,22,1,1649751059,1727372085,0
LTE,238,6,50303,55821177,-1,9.7375,55.5605,1000,21,1,1675664627,1727372085,0
LTE,238,6,50303,55821178,-1,9.7376,55.5707,1000,17,1,1649746849,1726841525,0
LTE,238,6,50303,55821432,-1,9.6771,55.5866,4920,36,1,1646391214,1714671783,0
LTE,238,6,50303,55821433,-1,9.739,55.5469,3399,6,1,1700710655,1734455285,0
LTE,238,6,50303,55821434,-1,9.6799,55.5671,1842,90,1,1646391506,1714671783,0
LTE,238,6,50303,55821944,-1,9.7147,55.552,1000,8,1,1664793443,1695880441,0
LTE,238,6,50303,55821945,-1,9.7144,55.54,1499,32,1,1645858430,1738423563,0
LTE,238,6,50303,55821946,-1,9.6756,55.54,1649,22,1,1632888455,1738423563,0
LTE,238,6,50303,55822200,-1,9.7174,55.5331,683,26,1,1632888134,1738423563,0
LTE,238,6,50303,55822201,-1,9.7274,55.5263,837,31,1,1645699547,1738275995,0
LTE,238,6,50303,55822202,-1,9.6984,55.5357,1000,57,1,1645858459,1696780215,0
LTE,238,6,50303,55822456,-1,9.7666,55.5869,1000,13,1,1712895702,1714671723,0
LTE,238,6,50303,55822458,-1,9.7585,55.5808,1000,23,1,1635820589,1727372085,0
LTE,238,6,50303,55827320,-1,9.642,55.5556,3921,36,1,1646578877,1738423574,0
LTE,238,6,50303,55827321,-1,9.6503,55.5415,1550,50,1,1632888480,1734455286,0
LTE,238,6,50303,55827322,-1,9.6095,55.5419,1521,35,1,1651024534,1734455286,0
LTE,238,6,50303,55827576,-1,9.5901,55.626,4517,46,1,1635207823,1739549344,0
LTE,238,6,50303,55827577,-1,9.5873,55.5961,708,36,1,1632888681,1739549344,0
LTE,238,6,50303,55827578,-1,9.5413,55.6001,2985,135,1,1667301481,1705007470,0
LTE,238,6,50303,55827832,-1,9.6732,55.7323,6559,50,1,1677408144,1727023986,0
LTE,238,6,50303,55827833,-1,9.7062,55.6325,6771,102,1,1635665101,1712918226,0
LTE,238,6,50303,55827834,-1,9.6633,55.6434,1931,41,1,1634108628,1738876503,0
LTE,238,6,50303,55852152,-1,9.612,55.6244,2964,51,1,1646391002,1714671781,0
LTE,238,6,50303,55852153,-1,9.5712,55.6243,1664,47,1,1636015129,1739549344,0
LTE,238,6,50303,55852154,-1,9.5614,55.6433,1230,23,1,1636015245,1739549344,0
LTE,238,6,50303,55854456,-1,9.6213,55.5786,2195,25,1,1662374295,1734373955,0
LTE,238,6,50303,55854457,-1,9.6249,55.5607,1169,45,1,1663594439,1738423574,0
LTE,238,6,50303,55858808,-1,9.7676,55.591,1000,14,1,1712895712,1714671723,0
LTE,238,6,50303,55858809,-1,9.7573,55.5933,1000,22,1,1634108261,1727372085,0
LTE,238,6,50303,55858810,-1,9.7584,55.5997,1000,21,1,1634108277,1727372085,0
LTE,238,6,50303,55859320,-1,9.7554,55.581,740,50,1,1660115778,1727372085,0
LTE,238,6,50303,55859321,-1,9.7608,55.5735,500,135,1,1660115628,1725465309,0
LTE,238,6,50303,55859322,-1,9.7414,55.5759,2281,24,1,1700710665,1714671783,0
LTE,238,6,50303,55865720,-1,9.7379,55.5711,1000,17,1,1649740558,1726841525,0
LTE,238,6,50303,55865721,-1,9.7284,55.5694,1000,11,1,1714640658,1714671783,0
LTE,238,6,50303,55865722,-1,9.719,55.5694,1000,6,1,1714640768,1714671783,0
LTE,238,6,50303,55870072,-1,9.4989,55.6162,5861,119,1,1636279368,1719171306,0
LTE,238,6,50303,55870328,-1,9.5007,55.5718,1535,50,1,1648205331,1732119187,0
LTE,238,6,50303,55870329,-1,9.5005,55.5488,1551,112,1,1648023907,1726319112,0
LTE,238,6,50303,55870330,-1,9.4927,55.5617,1000,23,1,1648205321,1732119187,0
LTE,238,6,50303,55876216,-1,9.6744,55.5581,1757,35,1,1714640918,1732975623,0
LTE,238,6,50303,55876217,-1,9.6552,55.5419,993,27,1,1716100092,1734455286,0
LTE,238,6,50303,55876218,-1,9.662,55.5788,1175,24,1,1721108901,1734373955,0
LTE,238,6,50303,55939706,-1,9.7564,55.5622,586,25,1,1694138138,1738322524,0
LTE,238,6,50303,55956088,-1,9.7366,55.6073,3198,17,1,1682320463,1708448404,0
LTE,238,6,50303,55956089,-1,9.7484,55.5866,1000,11,1,1702105980,1726841525,0
LTE,238,6,50303,55956090,-1,9.6764,55.6233,1000,4,1,1699622101,1699644542,0
LTE,238,6,50303,55956346,-1,9.6838,55.6274,2271,11,1,1708392535,1734373955,0
LTE,238,6,50303,55957370,-1,9.6385,55.6548,1207,26,1,1646391066,1738876503,0
LTE,238,6,50303,55988089,-1,9.7601,55.5715,1000,6,1,1727347335,1727372085,0
LTE,238,6,50303,55988090,-1,9.7594,55.5787,1146,13,1,1727347366,1727372085,0
LTE,238,6,50303,63242271,-1,9.852,55.4855,2607,38,1,1661123238,1738423573,0
LTE,238,6,50303,63242272,-1,9.8153,55.4934,876,28,1,1662373724,1738423573,0
LTE,238,6,50303,63242290,-1,9.8469,55.4873,1000,1,1,1720754436,1720754436,0
LTE,238,6,50303,63242291,-1,9.8546,55.485,2183,50,1,1661123107,1738275994,0
LTE,238,6,50303,63242292,-1,9.8135,55.4939,1091,50,1,1657019200,1738275994,0
LTE,238,6,50303,63242301,-1,9.8381,55.4889,677,36,1,1657810547,1738423564,0
LTE,238,6,50303,63242302,-1,9.8147,55.4937,1253,31,1,1657810597,1738423564,0
LTE,238,6,50303,63242350,-1,9.9402,55.7168,1000,5,1,1721881216,1721946905,0
LTE,238,6,50303,63242351,-1,9.8513,55.4857,1651,45,1,1662373694,1738101004,0
LTE,238,6,50303,63242352,-1,9.8056,55.4959,1827,31,1,1648731893,1738423573,0
LTE,238,6,50303,63242546,-1,9.7287,55.5015,1000,8,1,1647757944,1700864345,0
LTE,238,6,50303,63242556,-1,9.7402,55.5033,1978,7,1,1646393060,1700934129,0
LTE,238,6,50303,63242558,-1,9.7245,55.5026,1000,15,1,1664793223,1716136811,0
LTE,238,6,50303,63242606,-1,9.7418,55.508,1364,50,1,1645703165,1734373922,0
LTE,238,6,50303,63242608,-1,9.7228,55.5016,1000,48,1,1645859811,1716136811,0
LTE,238,6,50303,63242812,-1,9.7641,55.5156,1000,6,1,1693870329,1693870339,0
LTE,238,6,50303,63242814,-1,9.7379,55.5042,1000,1,1,1716099432,1716099432,0
LTE,238,6,50303,63242862,-1,9.7568,55.5096,1434,50,1,1693916436,1738101003,0
LTE,238,6,50303,63242864,-1,9.733,55.5052,2017,18,1,1696743907,1700934129,0
LTE,238,6,50303,63243060,-1,9.7267,55.5538,1000,11,1,1661500100,1734455285,0
LTE,238,6,50303,63243069,-1,9.7508,55.5165,1607,18,1,1662373904,1716136811,0
LTE,238,6,50303,63243070,-1,9.7373,55.5559,1311,13,1,1663304761,1738101003,0
LTE,238,6,50303,63243119,-1,9.7471,55.5188,1796,50,1,1648731963,1727372084,0
LTE,238,6,50303,63243120,-1,9.7344,55.5456,3317,21,1,1662432180,1738322524,0
LTE,238,6,50303,63243296,-1,9.8453,55.4876,1000,2,1,1720754438,1720777764,0
LTE,238,6,50303,63243376,-1,9.8549,55.485,1195,18,1,1693916207,1738101004,0
LTE,238,6,50303,63243550,-1,10,55.4274,3195,54,1,1657018587,1696780213,0
LTE,238,6,50303,63243552,-1,9.9358,55.4568,1147,28,1,1657810317,1738423573,0
LTE,238,6,50303,63243570,-1,9.9741,55.4399,2946,51,1,1657018687,1738275994,0
LTE,238,6,50303,63243572,-1,9.9151,55.4636,2404,50,1,1657018817,1738275994,0
LTE,238,6,50303,63243580,-1,9.9727,55.4406,2201,50,1,1657810037,1734373953,0
LTE,238,6,50303,63243582,-1,9.9351,55.457,1546,50,1,1661165912,1734373953,0
LTE,238,6,50303,63243630,-1,9.9716,55.4415,3112,50,1,1661165842,1738423573,0
LTE,238,6,50303,63243632,-1,9.9409,55.4553,947,36,1,1657810437,1738423573,0
LTE,238,6,50303,63244062,-1,9.7639,55.5145,1000,21,1,1645698468,1738423564,0
LTE,238,6,50303,63244063,-1,9.7907,55.5018,1000,12,1,1646393120,1734373954,0
LTE,238,6,50303,63244082,-1,9.7729,55.5141,1000,41,1,1645860298,1716136812,0
LTE,238,6,50303,63244083,-1,9.8036,55.4968,1172,27,1,1646393181,1738275994,0
LTE,238,6,50303,63244084,-1,9.7357,55.5024,2282,12,1,1647757914,1716136811,0
LTE,238,6,50303,63244092,-1,9.7673,55.5138,1586,108,1,1645699365,1716136812,0
LTE,238,6,50303,63244093,-1,9.8057,55.4969,1954,25,1,1646578388,1738423573,0
LTE,238,6,50303,63244094,-1,9.7386,55.5038,1000,2,1,1716099462,1716136811,0
LTE,238,6,50303,63244142,-1,9.7653,55.515,908,50,1,1645699363,1727372084,0
LTE,238,6,50303,63244143,-1,9.7936,55.5016,1521,32,1,1646393114,1738423573,0
LTE,238,6,50303,63244144,-1,9.7395,55.5046,6363,66,1,1645860040,1716136811,0
LTE,238,6,50303,63246622,-1,10.4934,55.2339,1000,15,1,1738381393,1738423567,0
LTE,238,6,50303,63247924,-1,10.602,55.06,1000,6,1,1738396447,1738423569,0
LTE,238,6,50303,63248239,-1,10.5856,55.0648,1000,6,1,1738396561,1738423569,0
LTE,238,6,50303,63248240,-1,10.5811,55.0689,1000,8,1,1738396581,1738423569,0
LTE,238,6,50303,63248434,-1,10.5894,55.0616,1000,4,1,1738396531,1738423569,0
LTE,238,6,50303,63248494,-1,10.5946,55.0605,1000,9,1,1738396501,1738423569,0
LTE,238,6,50303,63250493,-1,10.2124,55.3884,1000,4,1,1693915206,1693915252,0
LTE,238,6,50303,63250542,-1,10.1332,55.4063,2404,40,1,1648730123,1720777763,0
LTE,238,6,50303,63250543,-1,10.1592,55.3843,2542,50,1,1648730023,1734373923,0
LTE,238,6,50303,63250544,-1,10.0715,55.4105,1000,47,1,1661165502,1709842208,0
LTE,238,6,50303,63250974,-1,10.5296,55.1809,1000,3,1,1738381663,1738423568,0
LTE,238,6,50303,63250976,-1,10.5253,55.1877,1000,14,1,1738381563,1738423568,0
LTE,238,6,50303,63250994,-1,10.5195,55.1771,1000,13,1,1738381694,1738423568,0
LTE,238,6,50303,63250995,-1,10.5062,55.1739,1000,9,1,1738381754,1738423568,0
LTE,238,6,50303,63251054,-1,10.5344,55.1793,1000,20,1,1738381673,1738423569,0
LTE,238,6,50303,63251055,-1,10.472,55.1679,1166,25,1,1738381824,1738423568,0
LTE,238,6,50303,63251056,-1,10.5202,55.1958,1000,16,1,1738381523,1738423568,0
LTE,238,6,50303,63252274,-1,10.3336,55.1444,1000,18,1,1738382436,1738423569,0
LTE,238,6,50303,63252275,-1,10.3301,55.1417,1000,5,1,1738382487,1738423568,0
LTE,238,6,50303,63252334,-1,10.3587,55.1525,3703,34,1,1738382095,1738423568,0
LTE,238,6,50303,63252335,-1,10.3298,55.1418,1000,3,1,1738382713,1738423568,0
LTE,238,6,50303,63252846,-1,10.0173,55.4212,666,26,1,1646393816,1738423565,0
LTE,238,6,50303,63252848,-1,9.8707,55.4134,19019,75,1,1664607920,1710864066,0
LTE,238,6,50303,63253871,-1,10.3944,55.1593,3504,38,1,1738381944,1738423568,0
LTE,238,6,50303,63255613,-1,10.6109,55.0589,1000,2,1,1738392720,1738423569,0
LTE,238,6,50303,63257456,-1,10.4524,55.1658,1000,3,1,1738381935,1738423568,0
LTE,238,6,50303,63260734,-1,10.0116,54.8686,1000,3,1,1711690699,1724073731,0
LTE,238,6,50303,63260784,-1,10.0158,54.8705,1000,1,1,1711692138,1711692138,0
LTE,238,6,50303,63262062,-1,10.8957,55.3089,1196,24,1,1662371154,1738101009,0
LTE,238,6,50303,63262514,-1,10.4948,55.1717,1000,6,1,1738381794,1738423568,0
LTE,238,6,50303,63262574,-1,10.4906,55.1709,1000,3,1,1738381814,1738423568,0
LTE,238,6,50303,63262575,-1,10.5452,55.1611,1000,17,1,1738396871,1738423569,0
LTE,238,6,50303,63277087,-1,10.0562,55.4114,2165,44,1,1648730333,1727023991,0
LTE,238,6,50303,63277088,-1,10.0162,55.4216,1168,26,1,1648730343,1738423573,0
LTE,238,6,50303,63277107,-1,10.0601,55.411,1230,29,1,1657018439,1738423572,0
LTE,238,6,50303,63277108,-1,10.0308,55.4169,1101,50,1,1657018476,1738423573,0
LTE,238,6,50303,63277117,-1,10.0608,55.4107,889,28,1,1661123918,1738423572,0
LTE,238,6,50303,63277118,-1,10.0366,55.4152,1642,26,1,1657810007,1738423572,0
